"doc_path","document_class","materialization_decision","decision_rationale","disposition","standard_ids","semantic_owner_node_ids","materialized_target_node_ids","rollup_not_applicable_node_ids","materialized_rule_ids","rollup_not_applicable_rule_ids","human_decision"
"docs/evidence-update-runbook.md","directive-contract","task-materialize","Kanıt Güncelleme Runbook — evidence-update-runbook: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","task-materialized+task-rollup-n-a+task-ref","","build-risk-defteri|customer|dx-workflow|l1-audit|platform-cicd|platform-customer-graphql|platform-customer-model|platform-customer-seed|platform-customer-ui|platform-observability|platform-seed-data|std-ci-gates","app-backend-x-atom|app-backend-x-kaya|app-backend-x-kum|app-backend-x-molekul|app-backend-x-tas|app-build-x-atom|app-build-x-kum|app-build-x-molekul|app-build-x-tas|app-content-collaboration-x-atom|app-content-collaboration-x-kum|app-content-collaboration-x-molekul|app-content-collaboration-x-tas|app-crosscut-x-atom|app-crosscut-x-kum|app-crosscut-x-molekul|app-customer-revenue-x-atom|app-customer-revenue-x-kum|app-customer-revenue-x-molekul|app-customer-revenue-x-tas|app-data-intelligence-x-atom|app-data-intelligence-x-kum|app-data-intelligence-x-molekul|app-data-intelligence-x-tas|app-finance-x-atom|app-finance-x-kum|app-finance-x-molekul|app-finance-x-tas|app-frontend-x-atom|app-frontend-x-kum|app-frontend-x-molekul|app-hr-x-atom|app-hr-x-kum|app-hr-x-molekul|app-hr-x-tas|app-kernel-x-atom|app-kernel-x-kum|app-kernel-x-molekul|app-landx|app-landx-core|app-layer1-x-atom|app-layer1-x-kum|app-layer1-x-molekul|app-platform-horizontal-x-atom|app-platform-horizontal-x-kum|app-platform-horizontal-x-molekul|app-platform-horizontal-x-tas|app-scale-x-atom|app-scale-x-kum|app-scale-x-molekul|app-supply-chain-x-atom|app-supply-chain-x-kum|app-supply-chain-x-molekul|app-supply-chain-x-tas|app-sus-x-atom|app-sus-x-kum|app-sus-x-molekul|app-vertical-x-atom|app-vertical-x-kum|app-vertical-x-molekul|app-vertical-x-tas|archetype-storage-contract|atom-crm-domain-blocklist|atom-crm-email-regex|atom-crm-score-range-check|atomic-type-contract|capability-registry-contract|cc-privacy|cc-security|customer|customer-app-core-shell|deploy-yap|dist-agritech|dist-agritech-core|dist-construction|dist-construction-core|dist-ngo|dist-ngo-core|dist-realestate|dist-realestate-core|dist-sahibinden|dist-sahibinden-core|dist-site|dist-site-core|dist-travel|dist-travel-core|dist-veteriner|dist-veteriner-core|dx-api-gateway|edition-creator|edition-creator-core|edition-departman-copilot|edition-departman-copilot-core|edition-onmuhasebe|edition-onmuhasebe-core|edition-people|edition-people-core|edition-randevu|edition-randevu-core|edition-salescrm|edition-salescrm-core|edition-storefront|edition-storefront-core|edu-u01|edu-u02|edu-u02b|edu-u03|edu-u04|edu-u04b|edu-u05|edu-u06|edu-u07|edu-u08|edu-u09|edu-u10|edu-u11|edu-u12|edu-u13|edu-u14|edu-u15|edu-u16|edu-u17|edu-u18|edu-u19|edu-u20|edu-u21|edu-u22|edu-u23|edu-u24|edu-u25|fe-ai-rt|fe-cdn|fe-core-ui|fe-deploy|fe-mobile|fe-monorepo|fe-tooling|geo-map-surface|golden-slice-ref|hello-platform-smoke|kum-crm-lead-dedup|kum-crm-lead-scoring|l1-audit|l1-import|landx-l0|landx-l1|landx-l2|landx-l3|landx-l4|landx-l5|m-crm-sales|molekul-crm-score-field-validator|molekul-crm-score-weight-config|platform-migration-contract|policy-context-contract|product|s-accounting|s-accounting-core|s-ai|s-ai-catalog|s-ai-catalog-core|s-ai-core|s-ai-governance|s-ai-governance-core|s-ai-voice|s-ai-voice-core|s-ap-automation|s-ap-automation-core|s-ats|s-ats-core|s-audit|s-audit-core|s-bi|s-bi-core|s-billing|s-billing-core|s-bpm|s-bpm-core|s-channel-hub|s-channel-hub-core|s-classifieds|s-classifieds-core|s-clinic|s-clinic-core|s-clm|s-clm-core|s-cmms|s-cmms-core|s-cms|s-cms-core|s-commerce|s-commerce-core|s-comms|s-comms-core|s-community|s-community-core|s-consolidation|s-consolidation-core|s-conversational|s-conversational-core|s-cpq|s-cpq-core|s-crm|s-crm-core|s-cyber-grc|s-cyber-grc-core|s-data-catalog|s-data-catalog-core|s-data-cleansing|s-data-cleansing-core|s-demand-planning|s-demand-planning-core|s-dms|s-dms-core|s-doc-matching|s-doc-matching-core|s-drive|s-drive-core|s-dropshipping|s-dropshipping-core|s-ecommerce-models|s-ecommerce-models-core|s-education|s-education-core|s-esg|s-esg-core|s-esign|s-esign-core|s-etl|s-etl-core|s-event|s-event-core|s-expenses|s-expenses-core|s-fixed-assets|s-fixed-assets-core|s-fleet|s-fleet-core|s-fpa|s-fpa-core|s-fraud-trust|s-fraud-trust-core|s-fsm|s-fsm-core|s-helpdesk|s-helpdesk-core|s-hrms|s-hrms-core|s-i18n|s-i18n-core|s-iam|s-iam-core|s-incentive|s-incentive-core|s-inventory|s-inventory-core|s-iot|s-iot-core|s-ipaas|s-ipaas-core|s-isg|s-isg-core|s-kvkk|s-kvkk-core|s-kyc-aml|s-kyc-aml-core|s-legaltech|s-legaltech-core|s-lms|s-lms-core|s-loyalty|s-loyalty-core|s-mail|s-mail-core|s-marketing|s-marketing-core|s-marketplace|s-marketplace-core|s-membership|s-membership-core|s-mrp|s-mrp-core|s-observability|s-observability-core|s-onboarding|s-onboarding-core|s-payment-methods|s-payment-methods-core|s-payroll|s-payroll-core|s-performance|s-performance-core|s-pim|s-pim-core|s-pmo|s-pmo-core|s-pms|s-pms-core|s-pos|s-pos-core|s-predictive|s-predictive-core|s-procurement|s-procurement-core|s-product-feed|s-product-feed-core|s-property|s-property-core|s-purchase|s-purchase-core|s-quality|s-quality-core|s-rag|s-rag-core|s-restaurant|s-restaurant-core|s-retail-execution|s-retail-execution-core|s-revenue-copilot|s-revenue-copilot-core|s-revenue-recognition|s-revenue-recognition-core|s-rpa|s-rpa-core|s-sales|s-sales-core|s-scheduling|s-scheduling-core|s-social|s-social-commerce|s-social-commerce-core|s-social-core|s-studio|s-studio-core|s-subscription-analytics|s-subscription-analytics-core|s-subscription-commerce|s-subscription-commerce-core|s-survey|s-survey-core|s-tax-compliance|s-tax-compliance-core|s-tms|s-tms-core|s-traceability|s-traceability-core|s-treasury|s-treasury-core|s-wiki|s-wiki-core|s-wms|s-wms-core|s-workforce|s-workforce-core|scale-aps|scale-cache|scale-counter|scale-gis|scale-idempotency|scale-invariant|scale-multiregion|scale-outbox|scale-projections|scale-ratelimit|scale-realtime|scale-saga|scale-streaming|scale-timeseries|scale-webhook|scale-workers|scale-workers-deep|sdk-app-core-template|sdk-module-template|sdk-public-contract|stack-builder|stack-builder-core|stack-channel|stack-channel-core|stack-compliance|stack-compliance-core|stack-messaging|stack-messaging-core|stack-service|stack-service-core|stack-workspace|stack-workspace-core|std-ci-gates|std-contracts|std-docs|std-schema-foundation|std-ui-surfacing|sus-actions|sus-bc-policy|sus-bitemporal|sus-boundaries|sus-codemod|sus-conformance|sus-declarative|sus-durable|sus-lisans-tr-hukuk|sus-metadata|sus-overview|sus-timi|sus-versioning|tas-crm-lead-mgmt|tenant-context-contract|urlp-00|urlp-01|urlp-02|urlp-03|urlp-04|urlp-05|urlp-06|urlp-07|urlp-08|urlp-09|urlp-10|urlp-11|urlp-12|urlp-13|urlp-14|urlp-15|urlp-16|urlp-program-work-unit","adr-0001|adr-0002|adr-0003|adr-0004|adr-0005|adr-0006|adr-0007|adr-0008|adr-0009|adr-0010|adr-0011|adr-0012|adr-0013|adr-0014|adr-0015|adr-0016|adr-0017|adr-0018|adr-0019|adr-0020|adr-0021|adr-0022|adr-0023|adr-0024|adr-0025-frontend-stack-uzlastirma|app-aday|app-atomic|app-backend|app-build|app-content-collaboration|app-core-operations|app-crosscut|app-customer-revenue|app-data-intelligence|app-dx|app-edu|app-egitim|app-finance|app-frontend|app-genel|app-hr|app-kararlar|app-kernel|app-layer0|app-layer1|app-meta|app-modul-matrisi|app-platform-horizontal|app-scale|app-supply-chain|app-sus|app-vertical|atomic-types|be-deploy-profilleri|be-destek-matrisi|be-kararlar|be-sdk|build-app-katalogu|build-enterprise-readiness|cc-a11y-backend|cc-compliance-matrix|cc-content-jurisdiction|cc-cultural-ux|cc-fx-ledger|cc-graphql-guvenlik|cc-i18n-deep|cc-i18n-standards|cc-identity-models|cc-jurisdiction-resolver|cc-notification-consent|cc-obs|cc-obs-deep|cc-resolver-ops|cc-rollout|cc-tr|dist-clinic|dist-education|dist-legal|dist-membership|dist-restaurant|dx-cli|dx-marketplace|dx-workflow|fe-anti|fe-eng-standards|fe-locked|fe-theme|k-actor|k-agent-runtime|k-archetype-bayraklari|k-archetype-computation|k-archetype-fieldtypes|k-archetype-mode-profile|k-archetype-storage|k-authz|k-boyut1-ops-panel|k-boyut2-developer-panel|k-boyut3-tenant-panel|k-bus|k-calendar-capacity|k-capability|k-computation|k-control-planes|k-edge-gateway|k-genealogy-graph|k-granulerlik|k-identity|k-jurisdiction|k-kpi-registry|k-mdm|k-mod-l|k-mode|k-party|k-plugin|k-policy-pdp|k-schema|k-search|k-sequence|k-sozlesme|k-sso|k-storage|k-surface|k-surface-consumer|k-tenancy|k-tenancy-deep|k-terminoloji|k-wbs|k-worker|l1-aeo|l1-analytics|l1-experiment|l1-export|l1-file|l1-misc|l1-notification|l1-party|l1-pseo|l1-quiet-hours|l1-redirect|l1-search|l1-search-deep|l1-seo|l1-sitemap|l1-tagmanager|l1-webhook-in|l1-workflow|landx-overview|platform-authn-authz|platform-cicd|platform-customer-graphql|platform-customer-model|platform-customer-seed|platform-customer-ui|platform-db-schema|platform-factory|platform-graphql-api|platform-observability|platform-seed-data|platform-tenancy|platform-ui-surface|services|stack-editions|sus-lisans-vakalar|sus-llm-hata-katalogu","evidence-writeback-runbook","evidence-writeback-runbook","no"
"docs/execution-context-envelope-directive.md","directive-contract","task-materialize","Taslak ADR-X1 ve eksik k-exec-context motor sahibi insan kararında kalırken zarfı tüketen sync, async ve ingress görevlerine yalnız fail-closed tüketici yükümlülüğü olarak uygulanır; motorun var olduğu iddia edilmez.","task-materialized+task-rollup-n-a+task-ref","","k-agent-runtime","l1-import|scale-projections|scale-workers-deep|std-ci-gates","l1-export|l1-webhook-in|platform-customer-graphql","execution-context-async-consumers|execution-context-ci|execution-context-ingress-consumers","execution-context-ingress-consumers|execution-context-sync-consumer","no"
"docs/execution-readiness-gap.md","gap-audit","reference-only","Execution Readiness Gap Analizi: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref+catalog","","std-ci-gates","","","","","no"
"docs/eylem-plani-derinlestirme-master.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","app-core-operations","golden-slice-ref|std-docs","","catalog-content-deepening-master-plan","","no"
"docs/financial-state-model-contract.md","directive-contract","task-materialize","Financial State Model Contract — Altı Finansal Gerçek ve Geçişleri: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","standard-ref+task-materialized+task-ref+catalog","finance-money-model","s-accounting","s-accounting","","financial-state-model","","no"
"docs/fragments-directive.md","directive-contract","task-materialize","Korunan Fragment registry yeniden uygulanmaz; versioned FragmentRef, typed field, cross-field invariant ve app-özel Address/Name kopyası yasağı gerçek consumer görevlere dağıtılır.","task-materialized+task-ref","","atomic-types","customer|product|s-clm|s-commerce|s-hrms|s-pim","","fragment-runtime-contract","","no"
"docs/gap-2026-07-02-00-index.md","gap-audit","reference-only","Gap + Unknown-Unknowns Analizi — Master Index (2026-07-02): tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref+catalog","","std-ci-gates","","","","","no"
"docs/gap-2026-07-02-01-kernel.md","gap-audit","task-materialize","Çözülmemiş Kernel katmanı bulguları evidence sayılmadan ilgili executable Kernel görevlerinin remediation, test ve release ölçütlerine uygulanır.","task-materialized+task-rollup-n-a+task-ref+catalog","","k-wbs","dx-api-gateway|geo-map-surface|s-billing|s-conversational|s-dms|s-payment-methods|scale-multiregion|scale-realtime|tenant-context-contract","l1-webhook-in","kernel-capability-gap-remediation","kernel-capability-gap-remediation","no"
"docs/gap-2026-07-02-02-archetype.md","gap-audit","task-materialize","Çözülmemiş Archetype katmanı bulguları evidence sayılmadan ilgili executable Archetype görevlerinin remediation, test ve doğrulama ölçütlerine uygulanır.","task-materialized+task-ref+catalog","","std-schema-foundation","s-accounting|s-bpm|s-dms|s-inventory|s-mrp|s-payroll|s-sales","","archetype-runtime-conformance-residual","","no"
"docs/gap-2026-07-02-03-surface.md","gap-audit","task-materialize","Çözülmemiş Surface/UI bulguları evidence sayılmadan ilgili executable yüzey görevlerinin remediation, erişilebilirlik, test ve release ölçütlerine uygulanır.","task-materialized+task-rollup-n-a+task-ref+catalog","","std-ui-surfacing","fe-core-ui|geo-map-surface|std-ui-surfacing","platform-customer-ui","surface-schema-gate-parity-residual","surface-schema-gate-parity-residual","no"
"docs/gap-2026-07-02-05-uygulama-raporu.md","gap-audit","reference-only","Uygulama Raporu — Gap Kapatma Turu (2026-07-02, ""uygula""): tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref+catalog","","std-ci-gates","","","","","no"
"docs/gap-2026-07-02-06-boyut-analizi.md","gap-audit","reference-only","Üretim Boyutu Genişletme Analizi — 17 Boyut Sonucu (2026-07-02): tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","standard-ref+task-ref+catalog","privacy|tenancy","std-schema-foundation","","","","","no"
"docs/global-market-readiness-directive.md","directive-contract","task-materialize","Global Pazar Hazırlığı Yönergesi (ödeme, moderasyon, coğrafya, dağıtı…: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","standard-ref+task-materialized+task-rollup-n-a+task-ref+catalog","global-market-readiness","std-ci-gates","geo-map-surface|s-billing|s-cms|s-commerce|s-community|s-helpdesk|s-i18n|s-marketplace|s-payment-methods|s-sales|s-social|s-social-commerce|s-subscription-commerce|s-tax-compliance","cc-fx-ledger|cc-i18n-deep|cc-i18n-standards|cc-identity-models","market-readiness","market-readiness","no"
"docs/golden-node-examples.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref+catalog","","golden-slice-ref","golden-slice-ref","","catalog-golden-node-pattern","","no"
"docs/governance-plan.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref+catalog","","std-ci-gates","std-ci-gates","","catalog-repo-governance-plan","","no"
"docs/historical-gap-report-freshness-gap-report-2026-07-08.md","gap-audit","reference-only","Historical Gap Report Freshness Gap Report — 2026-07-08: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref","","std-docs","","","","","no"
"docs/i18n-standard.md","engineering-standard","reference-only","i18n / l10n Standardı — 15. Mühendislik Standardı: standardRefs/applicability hattından yönetilir; standard prose'u göreve kopyalanmaz.","standard-ref+task-ref+catalog","i18n-standards","cc-i18n-standards","","","","","no"
"docs/icerik-kalite-sozlesmesi.md","engineering-standard","reference-only","İçerik Kalite Sözleşmesi (Definition of Deep): standardRefs/applicability hattından yönetilir; standard prose'u göreve kopyalanmaz.","standard-ref+task-ref","quality-gates","std-docs","","","","","no"
"docs/implementation-prompt-boundary-gap-report-2026-07-08.md","gap-audit","reference-only","Implementation Prompt Boundary Gap Report — 2026-07-08: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref+catalog","","s-ai-governance","","","","","no"
"docs/implementation-workspace-manifest.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","platform-factory","std-docs","","catalog-implementation-workspace-manifest","","no"
"docs/implementation-workspace-reality-gap-report-2026-07-08.md","gap-audit","reference-only","Implementation Workspace Reality Gap Report: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref+catalog","","std-ci-gates","","","","","no"
"docs/json-standards-integration-gap-report-2026-07-13.md","gap-audit","task-materialize","Açık MD→JSON→task page/export→gate parity bulguları geçmiş kanıt sayılmadan standards, CI ve UI surfacing executable görevlerine uygulanır.","task-materialized+task-ref+catalog","","std-contracts","golden-slice-ref|std-ci-gates|std-contracts|std-ui-surfacing","","md-json-standards-integration-remediation","","no"
"docs/k-bus-event-outbox-readiness-gap-2026-07-09.md","gap-audit","task-materialize","Belgedeki açık event/outbox bulguları task evidence sayılmadan scale-outbox görevinde risk, remediation, test, verification ve release kriterlerine projekte edilir.","task-materialized+task-ref","","k-bus","scale-invariant|scale-outbox","","k-bus-outbox-open-gaps","","no"
"docs/k-capability-registry-readiness-gap-2026-07-09.md","gap-audit","task-materialize","Belgedeki açık registry/capability bulguları evidence sayılmadan capability-registry-contract görevinde risk, remediation, test, verification ve release kriterlerine uygulanır.","task-materialized+task-ref","","k-capability","capability-registry-contract","","k-capability-registry-open-gaps","","no"
"docs/k-evidence-seal-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin repo yönetişimi ADR-E1 WORM/hash-chain/RFC3161-LTV sınırını onaylayacak yetkiliyi kaydetmelidir. PMO, k-tenancy+k-storage bağımlı module ve gerçek archetype açar; kernel-team sonra uygular.","task-materialized+decision-ref+human-decision","","","l1-audit|s-clm","","decision-evidence-seal","","yes"
"docs/k-kms-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin ADR-KMS1 backend, rotation ve AI process-isolation karar sahibini kaydetmelidir. PMO, k-tenancy+k-policy-pdp bağımlı module/archetype açar; security/kernel uygular, check-secrets ayrı CI hattıdır.","task-materialized+decision-ref+human-decision","","","cc-security|s-iam","","decision-kms-boundary","","yes"
"docs/k-legal-hold-retention-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin jurisdiction, hold ve disposition kararına yetkili insanı ve gerekli legal/compliance review'u kaydetmelidir. PMO k-tenancy+k-party+k-policy-pdp bağımlı module/archetype açar; data-governance/kernel uygular.","task-materialized+decision-ref+human-decision","","","cc-privacy|s-clm","","decision-legal-hold-retention","","yes"
"docs/k-mdm-provenance-directive.md","directive-contract","task-materialize","MDM / Golden-Record / Provenance Yönergesi — Tek Doğru Kaydın Denetle…: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","task-materialized+task-ref","","k-mdm","s-pim","","mdm-provenance-merge","","no"
"docs/k-migration-bridge-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin ADR-M1 evidence-preserving, idempotent import ve dedup sınırını onaylayacak data-migration yetkilisini kaydetmelidir. PMO k-evidence+k-storage bağımlı module/archetype açar; kernel integration uygular.","task-materialized+decision-ref+human-decision","","","archetype-storage-contract|l1-import","","decision-migration-bridge","","yes"
"docs/k-obligation-commitment-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin ADR-OBL1 obligation lifecycle, calendar ve escalation sınırını onaylayacak CPO/CLM domain yetkilisini kaydetmelidir. PMO k-tenancy+k-party+k-worker bağımlı module/archetype açar; workflow/kernel uygular.","task-materialized+decision-ref+human-decision","","","s-bpm|s-clm","","decision-obligation-lifecycle","","yes"
"docs/k-provider-adapter-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin ADR-PA1 ortak port, capability, fallback, health ve zorunlu KMS sınırını onaylayacak architecture/security yetkilisini kaydetmelidir. PMO k-tenancy+k-kms bağımlı module/archetype açar; provider app'leri yalnız tüketicidir.","task-materialized+decision-ref+human-decision","","","dx-api-gateway|s-payment-methods","","decision-provider-adapter","","yes"
"docs/k-search-directive.md","directive-contract","task-materialize","k-search Yönergesi — Arama Kernel Primitifi (Faceted / Filter / Sort,…: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","standard-ref+task-rollup-n-a+task-ref","search-quality","k-search","","l1-search-deep","","search-tenant-faceted","no"
"docs/k-signature-trust-directive.md","human-decision","human-decision","Sözleşme approver'ı kaynakta adlandırılmamıştır; User/Admin ADR-SIG1 provider-agnostic trust/QTSP/legal-level sınırına yetkili insanı ve gerekli legal/compliance review'u kaydetmelidir. PMO k-storage+k-provider-adapter bağımlı module/archetype açar; CLM yalnız tüketicidir.","task-materialized+decision-ref+human-decision","","","s-clm","","decision-signature-trust","","yes"
"docs/k-storage-dam-directive.md","directive-contract","task-materialize","Korunan k-storage provider motoru yeniden uygulanmaz; AssetRef, signed URL, scan, rendition, retention ve legal-hold tüketim yükümlülükleri medya kullanan domain görevlere dağıtılır.","task-materialized+task-ref","","k-storage","product|s-cms|s-dms|s-drive|s-pim","","kernel-storage-dam-contract","","no"
"docs/k-worker-taskqueue-directive.md","directive-contract","task-materialize","k-worker — Arka-Plan İş / Görev-Kuyruğu Kernel Primitifi: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","task-materialized+task-ref","","k-worker","scale-workers-deep","","worker-durable-queue","","no"
"docs/kapsama-matrisi-agreement-clm-2026-07-01.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","s-esign","s-clm","","catalog-clm-layer-coverage-matrix","","no"
"docs/kapsama-matrisi-arsam-panel-2026-07-12.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","k-boyut3-tenant-panel|k-control-planes","s-marketplace|s-pmo|s-property","","catalog-evm-arsam-layer-coverage","","no"
"docs/kapsama-matrisi-kernel-archetype-surface-2026-07-01.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","k-boyut1-ops-panel|k-boyut2-developer-panel|k-boyut3-tenant-panel|k-control-planes","golden-slice-ref|s-pim","","catalog-kernel-archetype-surface-coverage","","no"
